"grid_id";"nb_hp";"grid_num"
"642203e9-ee5d-41fb-890f-6e1f32072c14";1;"E39N26-22"
"9372ebff-70e9-46dc-9f96-e0504a13ebeb";4;"E40N22-13"
"89c86545-ea03-43bf-a6c7-a7fd2548fa94";5328;"E40N22-31"
"63392d2a-22b4-4ec4-9260-e270a4dc6d88";24;"E40N22-33"
"448162c6-eab8-44b1-befc-82514122a92c";18;"E40N23-11"
"30712ba1-0b31-4853-966d-641d0efa10a5";15;"E40N23-13"
"5709f9c2-a12a-482d-a9b3-a43482786184";52;"E40N23-31"
"1e22aaa6-7f43-4a40-9617-b9873b9a302b";74;"E40N23-33"
"d52fbaf4-3245-4dc2-857c-caab4bfeabed";19;"E40N24-11"
"a6837291-0f30-4b68-b7dd-e6aad3a56599";2032;"E40N24-33"
"23b589ad-d2fc-4d43-9cfb-5b8e2ccf8d36";3;"E40N25-11"
"36ca2906-6fb8-4167-9a3e-5f2a4557e786";5;"E40N25-13"
"1a6a4413-668c-486a-80f6-5f04dc48bb65";4;"E40N25-31"
"1d01a8f8-667c-4050-ad3f-6ac28467005d";2;"E40N25-33"
"61de01b2-732e-492f-9101-bebce68a9352";1;"E40N27-31"
"0884cbd7-2392-4dc2-821c-b82c0210bfa6";1178;"E40N21-32"
"edc0982a-d7d0-4b18-88c1-ea39df957bd2";8;"E40N21-34"
"1ee31cf1-46d6-4ed5-8f33-34a7ba0b9f1d";50;"E40N22-12"
"a0ba2e98-f44b-4a4e-ba9e-fa5b7a749a68";2;"E41N22-33"
"29f8ab98-f8e4-4c18-ac13-072b80052fce";35;"E40N22-14"
"4b40d8a9-325c-4882-a9a6-d988a52fe986";16;"E40N23-32"
"a3927478-4ad3-4a64-a386-2d662e38f886";52;"E40N23-34"
"e10c87b9-5d1b-4261-b9bd-2a5f990be835";14;"E40N24-12"
"296f24a6-bc3c-40a0-973f-2f63d8a07a27";820;"E40N24-34"
"131a80a2-1ed6-4c0e-99f3-21ed591432f4";17;"E40N25-12"
"f4584a0b-b0a8-4d91-959e-db813fa39c7f";25;"E40N25-14"
"c8bd315b-ed53-471b-adc6-3ab160a83408";25;"E40N25-32"
"7eabbf2b-0adc-4cea-8068-ee39079f618f";44;"E40N25-34"
"7ff18f0b-5564-414b-a8f4-a346901071cd";33;"E40N26-12"
"fbf0e79a-b7d1-41d3-af02-bc3b8a3c4e01";4;"E40N27-32"
"f57d1df0-74f6-411c-b8da-bc93c7f72a19";25;"E40N30-12"
"cb2e0e4f-3589-498f-b7b4-a844055147cb";628;"E40N21-41"
"8ff17aaf-54f5-4067-80ec-99ef837359ed";1;"E40N21-43"
"884c0dc5-08bf-4c4a-ae28-2f8448834e35";3;"E40N22-23"
"9b13eab3-7629-47d4-abd1-3a1222555d7c";3;"E40N23-21"
"407f6c4c-6d21-48ea-8d30-763f204ee2e5";2;"E40N23-23"
"329cb23d-7b99-49de-a0da-5ce9a2e711fc";2;"E40N23-41"
"c421e7c9-c12f-40f1-9beb-0e26766aadca";632;"E40N24-43"
"25bf4f9c-d66a-43ed-b039-5bd3e195db07";4;"E40N25-21"
"0ccc3f74-bbd7-4bf1-9fe4-1e5da6597dd9";33;"E40N25-43"
"5cca8629-ab99-4aaf-b358-23e49814739d";26;"E40N26-21"
"a1ae4199-0392-46ef-a629-9c37dbc8caa3";12;"E40N23-22"
"3428d468-2bbd-43b1-bd9f-dc9b98327b61";11;"E40N23-24"
"6c581e16-4505-460d-8066-2589f1c747ea";8;"E40N23-42"
"383f1183-4910-49ff-8bf5-532e90bde9a6";2;"E40N23-44"
"26806d2e-b3eb-41b4-b8ee-187bf711dee0";1;"E40N27-42"
"d463f581-6cd8-46b7-9470-599351a75ae3";2;"E41N23-31"
"67e98ae7-a5ae-4743-83a0-b430329017ee";29;"E41N27-31"
"72b2dbae-879f-40be-9b09-5d32c008c5dd";5;"E41N21-21"
"fe117735-a315-4181-b319-6de25145fba9";1;"E41N21-23"
"eca6e20a-f2c7-46a2-bd28-ec60df1d7f9b";1;"E41N21-41"
"0992004a-5918-4866-ab53-3d62722d8d78";55;"E41N27-43"
"7e1d3531-7956-4dbc-aaae-9291d158c94e";1;"E41N20-44"
"5ffcc95f-d502-4769-9065-0e72f7b60965";2;"E42N18-33"
"402affef-3549-4add-bf25-ee66e3f75261";8;"E42N19-13"
"0a941bfe-21be-45d8-b486-0a189da7791f";1;"E42N21-33"
"291cc0d8-70b7-4a02-b106-2ec40a7c6127";74;"E42N27-13"
"81d8f9db-e919-4c53-a380-00b43675e55d";18;"E42N16-12"
"c086f83b-633f-455e-b10f-8bdb01f51722";16;"E42N16-14"
"b093887a-a2c1-4bfb-b71e-e6b8f47e2735";1;"E42N26-32"
"0154daff-c868-46d7-9688-7dd27405fa27";4;"E42N16-23"
"0163196d-5a5b-43c2-82d9-234c3a713c7d";32;"E42N16-22"
"539817a2-adf7-4f7b-9b7a-22984afebadb";18;"E42N16-24"
"6d0054f4-b9ce-46f2-8bb1-062919fbe5e5";236;"E43N16-11"
"3fda35e9-024a-41f7-b2db-a9614b5cd82b";284;"E43N16-13"
"6a546c41-59cd-439e-8aa6-c1b8afd846aa";13;"E43N16-33"
"2d21d99f-0d9f-4989-8f03-03d7d2422eab";1;"E43N30-31"
"0c67e0ca-82de-4d62-b469-4a984bafdc0d";136;"E43N16-12"
"192d8ad5-464b-4c3e-ae0d-01aca8ca3545";32;"E43N16-14"
"1a0869b8-3235-4f91-9f9e-edc94eb791e4";192;"E43N16-32"
"c7a5c82e-ad7b-4846-8e1d-902c61ad2ba2";140;"E43N17-12"
"1db0be0b-c631-4a26-8d26-9fe8a7d67652";400;"E43N17-14"
"0346bfe3-f916-46ec-a16f-c4954e0cf8f9";1;"E43N19-34"
"1662d181-4f02-4215-8245-46576107ef66";329;"E43N16-21"
"380b7c18-eea1-4856-b135-a9a8ee13a237";932;"E43N16-23"
"ce586d2b-687f-48a5-9d42-80800b372d8d";273;"E43N16-41"
"0a54610a-fd6b-4b67-a7ff-00243beef537";346;"E43N16-43"
"75bc0e20-cf11-43f6-8ce6-b7093e47d5d0";2178;"E43N17-21"
"7fe154e9-9321-400f-845d-7ff1d993ce45";1060;"E43N17-23"
"525e80c3-cbd4-40bb-b354-8176547a691a";1;"E43N19-43"
"fa631da4-988f-465d-a23d-75d9208e3ff4";23;"E43N32-23"
"802be4a9-8a44-45d3-8692-ffa32bf2fc74";359;"E43N16-22"
"1837484c-cca2-4faf-83f3-862d663dc13d";809;"E43N16-24"
"dc72a3a5-e36e-47e6-aeff-af2f21a48359";1048;"E43N16-42"
"c37a9eec-ebcc-4f8c-8aff-651e8d84b228";2579;"E43N16-44"
"a0c218bd-55eb-4f8d-9fce-aab8fe71553d";1660;"E43N17-22"
"d4dbb59b-1b4a-4fb7-abe2-ae8c8004eaf6";971;"E43N17-24"
"ccf52ef7-5073-4f3f-bcc3-2425be1cf47c";10;"E43N29-44"
"bc2597d7-249d-43dd-9421-6b5737098406";201;"E44N16-11"
"bbb8d0d4-ad4d-42d5-9daa-35a00cce89e3";75;"E44N16-13"
"8dad5d59-36d4-443d-8047-5eff77279b6e";215;"E44N16-31"
"c4b49f61-b5b7-4ad7-b6d9-fbc5a1a6b79f";2587;"E44N16-33"
"5ac84f89-d1a3-4bf1-804e-e3508162e36c";1672;"E44N17-11"
"5ba7c901-b2c5-4d3c-8d7c-7c503a0314f0";1448;"E44N16-12"
"6f7ce71a-4fe1-4092-b96a-f7dd99ca958a";853;"E44N16-14"
"f21a67d8-1d9f-46b4-8a2f-d8c1da88c398";124;"E44N16-32"
"3cd6ef13-dbba-42c5-8039-72e25a5cc89b";681;"E44N16-34"
"53e6345c-1573-40c2-9f34-2ab205f1d235";372;"E44N17-12"
"0103d283-c0b1-4242-b1f0-2439025a4e50";227;"E44N17-14"
"7bfe9f20-5791-4300-8a5b-a9fef07b7255";34;"E44N29-32"
"6d9ee15f-671a-4766-830b-eff4b5441772";10;"E44N29-34"
"d5507b4e-3ee1-492f-982f-143fe37768a4";3;"E44N31-34"
"1234e1e3-89ea-4020-ae8e-f79bbd781865";699;"E44N16-21"
"8c242089-fc58-42d0-9f26-0a61131223b9";289;"E44N16-23"
"e90164a7-6255-4bf4-8820-6aad8e218e57";281;"E44N16-41"
"d9df79db-6ead-4dcf-a022-1b7c50085a51";99;"E44N16-43"
"022011bb-ef12-43d0-8c1a-a86b66e6a7ea";427;"E44N17-21"
"770bf9a4-0419-47a6-a4be-a1459c0c0cdb";40;"E44N17-23"
"4fc17c42-689c-4e46-aec6-ab4a13461ac5";4;"E60N25-23"
"cc556329-af64-4942-bb00-38256b341e34";26;"E44N29-41"
"548c1e31-3e6e-48a3-9809-a4caf38d1344";30;"E44N29-43"
"dfd47a96-a2c1-456d-a852-b37770a707d9";3;"E44N32-23"
"c5ea8e7a-a361-4052-a1aa-427a9feaed0b";7;"E44N29-24"
"1414b5a3-c344-4c9c-b620-7673a3c52325";34;"E45N32-32"
"0721a6e9-d0df-44da-b50d-912e210922ad";1;"E44N32-41"
"94633fbb-9d8a-4270-87d1-55e1a789332c";155;"E44N16-22"
"bf8a66ba-cff6-4867-866e-5aa482dba634";105;"E44N16-24"
"4bf6b557-bcea-4fcb-b7ad-b81441ca5fcf";206;"E44N16-42"
"c056c0cb-d1a6-45a6-b00c-7d57cb57d0b0";89;"E44N16-44"
"e00cd3cf-6114-4e04-840d-2d9f5676b83e";169;"E44N17-22"
"0a01b6b3-cd9e-4d0f-bb79-2f4925f1df24";18;"E44N29-42"
"07ee6831-6c19-4344-8ac7-070bc404db5f";23;"E44N29-44"
"41215adf-7697-4425-8dc4-1f8b23ba8eba";1;"E44N31-44"
"e97ca87c-98fa-4104-9937-3e88db7cbe5d";13;"E44N32-24"
"9dbcf493-b6ad-4fa9-adc6-f6e28ef551e1";170;"E44N32-42"
"cbd9612c-7e58-4994-90c9-d739d5dc1d47";9;"E45N16-11"
"fadf335a-5a5a-4f74-a591-2f0b4a65187d";3;"E45N16-13"
"65e6f3ac-eeca-4036-bfd3-5e8ed54ec6a9";291;"E45N16-31"
"2b118c96-4927-4743-a637-8f8ee830968e";49;"E45N16-33"
"bea1a9d7-a61f-4213-a773-4f47dc3f556a";1;"E45N31-11"
"0eb3c468-331c-41a6-95fc-58a2b663fda8";1;"E45N31-13"
"bcc425ca-0c03-42b7-8bc6-dcb62c3b0e7c";14;"E45N31-31"
"746e8e4a-f736-43b7-9f5f-99ddcf2174a4";9;"E45N31-33"
"65d5c255-73d0-4579-b07e-dccf9856c060";16;"E45N32-11"
"ad59fefb-eb69-4841-a10a-a476ff1bd727";45;"E45N32-13"
"1a76f506-a85d-4907-bed4-bc75ff58d984";62;"E45N32-31"
"93fb9793-a63d-4f1f-a188-9a1378d0d7b1";12;"E45N31-14"
"e557e67e-bdcc-43bc-aa3d-a33bf33a64a1";33;"E45N31-32"
"697d9a5c-7bec-4341-b468-4d1cd7c83aa3";19;"E45N31-34"
"ec87fc20-5809-40ac-9d40-24fcfc23fe18";18;"E45N32-12"
"6c996f59-1d6c-4337-b454-1f53b2381791";45;"E45N32-14"
"83a7e8c7-cdb2-4045-b631-1ad1e55b6d93";29;"E45N31-21"
"f74f3438-dd62-4323-aeca-93573c542fe2";20;"E45N31-23"
"9394a385-c256-4db9-bbff-e47d64165282";18;"E45N31-41"
"d8baf235-f8de-48b7-b749-67db3c31e55c";18;"E45N31-43"
"1d2cdfcb-1889-4adf-af08-b291ef40098d";26;"E45N32-21"
"3850eb46-1afc-4f1f-a714-8483b0904f28";35;"E45N32-23"
"d8002cbe-1c8e-4935-8743-1d8bcc1266a9";24;"E45N32-41"
"922d8401-8555-49a0-85d8-d2fc5d98fc0f";1;"E47N32-23"
"d1e9a6a6-8c83-4298-92cc-067fc21192e1";13;"E60N31-23"
"b0cf74a8-0ec4-452a-8b05-781b8becdb10";24;"E45N31-22"
"ca8f4385-1164-42fb-8051-b856476bf6b1";15;"E45N31-24"
"c89258f5-e61d-4af6-9e49-12f98a0e71cc";45;"E45N31-42"
"6ea85f2f-1b06-436a-bfd7-525afbe17263";46;"E45N31-44"
"19c28e4b-fede-40c8-baa8-d01153d5c57f";1;"E46N27-33"
"9688e80c-5174-4687-bc97-c3c318536836";2;"E46N30-33"
"11cf96d0-ec17-40cf-92af-2f692e8e603b";11;"E46N31-11"
"97532084-55ae-471e-884d-e0d02d967d64";15;"E46N31-13"
"0eefd8dc-1d89-48a7-8648-594d08e31e83";1;"E46N31-31"
"86ed9c01-35c6-4d6f-a88e-322e73027bd2";179;"E47N32-32"
"4b7bed70-c1be-4fe9-adb9-4a3c3553c1d5";76;"E51N25-33"
"1c06c673-eee1-4bb7-8d11-dd7f4e984a6a";140;"E46N24-43"
"f01b30fe-ac7b-4bbb-a98e-70586cc4cb05";2;"E46N31-41"
"aa163774-a185-4028-9ea3-3d809409018e";8;"E46N31-43"
"316008fa-8623-4c9a-8588-f74596ceaf2b";1;"E46N16-22"
"0da381d4-051e-4610-8001-8c0cd9251ca6";5;"E47N16-11"
"044a98fa-b350-4404-8422-148218cf4b61";1;"E47N31-33"
"0b7d84fd-5311-4663-87ef-0d3f429fd2fb";138;"E47N32-31"
"c525f3cf-75f0-4197-aae6-d7d2c1a6d2f7";4;"E47N16-12"
"3d4cf1f1-fa5f-4bfc-9acf-49fd9443ca23";4;"E47N16-14"
"bca2b797-35d3-4c99-bfe3-47617651e43c";8;"E47N32-14"
"e59e5125-e1d5-4fe0-a244-c7dd87801ec5";176;"E47N29-42"
"f7960792-f57a-44c1-8622-ecabd69a8c2e";49;"E47N29-44"
"637deeb8-2d51-4ba4-b23b-7c4ab10e8052";198;"E48N28-33"
"de595d58-4704-43a4-8bdf-9568837c38d9";570;"E48N29-31"
"ffac8935-e6da-4cda-aefb-0bb56f5fe73b";1;"E48N32-11"
"3239a125-d591-4368-aee4-7e307aca5238";41;"E48N29-14"
"bb187ae9-a273-426f-b07f-ba739659b055";4;"E48N23-21"
"1eefd4a3-0aaa-468f-923a-e0e5418f6a83";1;"E48N32-21"
"25533602-3881-46a4-a426-82c3bc394f23";599;"E48N16-22"
"b80fb41e-262d-45ad-a0f8-777f9d835942";479;"E48N16-24"
"ea6d4f09-d17f-4d4d-920e-847f69dc92ab";763;"E48N16-42"
"1924c939-9fe0-4bde-a961-7e80edd1cc92";1;"E48N32-22"
"71059644-acfd-4115-827e-0aa5f5842a92";423;"E49N16-11"
"19f1a562-4f05-4e34-8540-bf682799fa8b";163;"E49N16-13"
"6ea43221-7313-4b2d-87ab-2aaf9558d782";375;"E49N16-31"
"024baece-848c-4723-a858-a97a56f7ec0d";347;"E49N16-12"
"d195a0e1-104c-4e45-9f75-e44786215f18";277;"E49N16-14"
"19cc20de-29b2-4527-a356-f05e6072cfd9";486;"E49N16-32"
"262fc28c-e846-46e5-af3c-90b6da3b2a62";8;"E49N16-21"
"4d5665d5-94c4-46a6-975f-41e7e7faaf72";33;"E49N16-23"
"339b2188-15c4-4adb-8f30-f609dc625d67";16;"E49N16-22"
"2600bff6-4c81-4994-ab45-67ab59411705";344;"E49N16-24"
"29405b00-d361-4782-bd44-b07df88ea9b4";720;"E50N26-21"
"3fa1e75d-e51e-4b22-bb75-e24c6faa2fb2";107;"E50N26-23"
"ecbac4c3-e862-460d-af29-2fbe0a0e26c3";2;"E51N24-21"
"58cde03b-f387-4658-97df-f97b5c62be4d";25;"E51N24-23"
"d81d1e89-101c-4e9c-9a1d-fef0e59bf4ff";11;"E51N24-41"
"f276c14e-ebc8-46e2-b116-c1f126e86c16";4;"E51N29-43"
"c39e56bb-da63-49ca-b155-14e6e7191e60";3;"E51N32-41"
"23e68942-8888-4c89-bd4c-672d86175065";2;"E51N23-44"
"36ac016d-c64e-470e-9644-5e90fff9d519";2;"E51N24-22"
"aa0c877a-e897-41fa-848d-7f9d2b96324a";2;"E51N24-24"
"c8bbdead-2d1f-4f10-973b-8449d8f13d15";531;"E35N34-21"
"1829c544-0d65-4238-92b9-7c831ea07767";37;"E36N35-12"
"fb52f56f-e2be-4871-bc9b-081dbee6983a";1;"E51N24-42"
"ca7b3c7a-8c54-445b-9018-fd57df8145f2";1;"E52N28-33"
"5ca2e6fe-9435-4641-802e-2a346f4d28dd";1;"E52N28-34"
"61dc7ab3-f8dd-4b12-b3e8-3298d8e12966";6;"E52N28-43"
"66eba736-b40c-4a1a-8061-48833c09d870";1;"E52N29-21"
"f988aa6f-d430-43d1-9da5-a41bc12a482e";1;"E52N29-41"
"a7f54969-53f1-4815-a3f4-13cdcb620639";70;"E52N29-44"
"97a927e3-5cd9-4328-a4f4-94fcaa2b71dd";4;"E52N30-22"
"67e21f74-97ee-49d9-bd1e-684f57f5a40d";87;"E35N33-11"
"ee905eee-c4bb-4ff6-86b4-09d579b3413f";10;"E35N33-13"
"05d2071e-fa1d-47ad-b630-592d437e0485";18;"E36N34-23"
"8a1490ea-7727-4369-86b2-d5113bbee23e";287;"E35N33-12"
"7be449d4-f832-4f2a-9714-58d446731221";238;"E35N33-14"
"04689bab-6544-49fd-8462-c49a7ae66444";253;"E35N33-32"
"8c49868b-fe4a-4699-b9b0-68bc459cee3f";12;"E35N33-21"
"45a5d190-3309-48c8-a197-fb9c69395eca";2;"E35N33-23"
"e501dbec-986a-4193-b5d9-178125b24125";3;"E35N33-41"
"6edd6067-2ff4-44e5-a239-5b36f7e2f06d";17;"E35N33-43"
"cf57df41-0b28-4a23-b0c2-ec9a49f350bd";228;"E35N34-23"
"82ce4106-51e3-4d21-9fb3-4ba216c25339";26;"E35N35-41"
"104a3ae7-45c4-4320-9e19-d4f2040a6b1e";3;"E35N33-22"
"0c34050e-7833-4266-b488-8a59d1186db2";1;"E35N33-24"
"6a45717b-2c1b-4099-8c4f-c2fa905146b8";269;"E35N33-42"
"a3541c9d-f174-4b27-98ee-6241afb81849";1;"E35N33-44"
"70030da2-1497-4cd6-9c46-aaff8093c718";380;"E35N34-22"
"a49a1046-72d9-4cd5-8093-85d720d8c52d";733;"E35N34-24"
"5f0989b5-22fb-4d81-a774-72208d936629";38;"E35N34-42"
"6a0245be-1982-4422-bfc5-866a8b4fb29e";200;"E35N34-44"
"5d7afd9d-2002-4322-be44-67dca54df1b4";69;"E35N35-22"
"31ee87f0-9636-4b45-882a-ad1d6594d672";191;"E35N35-24"
"3844e886-a0bd-43af-93e0-5af389de00fd";144;"E35N35-42"
"fed75f6c-2fb9-4626-9405-6c6ef52182ae";51;"E35N35-44"
"820d9a45-12a2-47a5-8797-da8831fe3e13";4;"E36N33-11"
"0b7ef7a2-e98a-4488-83d2-afd22839e345";1;"E36N33-13"
"29be08dd-37fe-4536-b8cd-96b350203d92";310;"E36N34-13"
"cc59a0fd-3e62-4ec5-9e0e-a185dc232add";257;"E36N34-31"
"2c698d64-3a65-4683-82bd-af6aef28fd1d";333;"E36N34-33"
"b05c2bcc-1b87-4a00-bd2c-8c845e3431e3";286;"E36N35-11"
"e4e50482-04ba-448a-82d6-7f0c642a6464";229;"E36N35-13"
"7ed96cc8-e754-4126-85c3-d70e567fdde0";103;"E36N35-31"
"12c34a1f-73d1-4d8e-8201-af11447470e6";39;"E36N35-33"
"507c3d8b-1383-4f7d-ac14-26e2f5ebbcc2";4;"E36N33-12"
"104b7d93-aa7f-4084-9f25-bc8f7c73fecb";18;"E36N33-14"
"ceb3b00e-b84f-430b-9a0d-aee4403c1588";3;"E36N33-32"
"474ebdc2-c062-424f-8cef-a5616283e250";296;"E36N34-12"
"9e05dec4-87f6-4e63-93e7-50faef142349";100;"E36N34-32"
"c444d962-b943-4a3a-9574-02c048244169";59;"E36N34-34"
"05b875ca-860d-4e02-bcec-81f146a7810e";86;"E36N35-14"
"e8ffba75-8109-4322-adcd-c56dc2ab430f";51;"E36N35-32"
"d87ce182-9b66-482b-8793-8d38197f64f9";30;"E36N35-34"
"f265e9af-f3a8-4613-86c3-0c2172f33e43";14;"E36N36-12"
"113e112a-79a2-4827-819b-32bc63ee9076";3;"E36N33-23"
"508441e1-7dc7-43b4-a8fa-4e2004b65b47";1;"E36N33-41"
"bfe98bcd-c844-4104-9cfa-d16f834d39d6";4;"E36N33-43"
"fb797e2d-c239-4d47-9b6a-3e232210cb63";244;"E36N34-41"
"14205855-5d98-49f2-a09a-eddb39b633fc";7350;"E36N34-43"
"8c43af25-c955-4a49-aae5-161a1015f129";87;"E36N35-21"
"c4404f6a-c22a-4f68-81b7-2405e82795df";61;"E36N35-23"
"2967bce2-bb2b-498c-a75f-fa995bcd6daf";86;"E36N35-41"
"2ecc1c26-8795-4c73-9f1e-ddff6f12acea";43;"E36N35-43"
"043e283c-2294-4b7d-a842-0bc79bd52995";53;"E36N36-21"
"7f830d86-5e36-4438-bc92-8308ca561a37";13;"E36N36-23"
"91912b75-4a12-40eb-b895-4df79e45f796";6;"E36N36-41"
"ce21d267-4996-46c1-b694-f2254b540138";92;"E36N34-24"
"42a626ba-0702-44f8-8b7d-20edbd3f09e5";58;"E36N34-42"
"284f0b22-0f84-4993-8823-dc6043b521d6";108;"E36N34-44"
"2479a993-b90c-4556-a52d-c50dd00d0999";71;"E36N35-22"
"924f26f0-8288-472d-9105-5f8349b37865";22;"E36N35-24"
"06ecd436-0112-4ef1-86eb-71c78b42c911";63;"E36N35-42"
"cb4a8103-74e4-4bec-bd12-77550c48adf4";65;"E36N35-44"
"2d5bbc95-bca6-4300-a55f-27b74ea5a861";20;"E36N36-22"
"c846a47e-b278-41ac-80e2-e27711698301";92;"E36N36-24"
"0d3dd996-1db4-4acc-8034-4d6afd9de3eb";20;"E36N36-42"
"cefde1e3-24e0-4cd4-940f-67ee16f934f3";1;"E37N33-11"
"4e624ee2-d7b9-4ede-91bc-bebae137639a";1;"E37N34-11"
"b6d03a1e-0969-4f7b-9c7a-97aaf6895660";156;"E37N34-13"
"9154b4a5-4780-4bfb-9d9d-37d251cb359f";1;"E37N34-31"
"aabcf91e-360c-4dd4-9d4a-06d311cce8a7";37;"E37N35-11"
"8dfb2eae-1513-448a-a204-2f8ad9311b0a";17;"E37N35-13"
"093b812f-4f7e-42b3-b0ae-35d5f4153697";16;"E37N35-31"
"eace4be5-1c87-4fed-9f23-916cae201ec3";22;"E37N35-33"
"426a8bab-9bf2-4620-92e1-c5beee6e5fdc";41;"E37N36-11"
"e3849142-a626-4df9-8d62-a20bb88f2528";22;"E37N36-13"
"f9b4fe53-421c-410f-9f06-11afa6fb456b";9;"E37N36-31"
"4619a880-f322-4ca1-945c-9b84d2a33967";10;"E37N35-12"
"67956351-4445-4091-9e4a-78a1a297242e";4;"E37N35-14"
"7f16e75d-87fb-4af8-9f16-4932ebf68380";12;"E37N35-32"
"09690b6a-fe60-44ae-bcc2-c35bd0ca960a";10;"E37N35-34"
"27eae004-1460-4dec-bc0a-3b5af5482767";19;"E37N36-12"
"4d2dc694-4977-40b4-ae67-e94583bb1d29";44;"E37N36-14"
"b47e4cf9-07cf-4757-ab95-b4bf3d71fdf5";17;"E37N36-32"
"a8a45d9a-9164-47e5-8677-ba702b46117f";1;"E37N34-23"
"d466228f-1dff-4906-9255-875dac13dd28";18;"E37N34-43"
"6fec1a84-bb6c-4c9c-88a3-fbae21356825";6;"E37N35-21"
"7623eadf-be89-46cb-bf43-2bb5be445552";126;"E43N13-43"
"9e207c4d-5a6c-4edd-9f5b-94641738d37c";1;"E37N35-43"
"095f7a92-768e-4b0d-a807-278ae92a0c91";12;"E37N34-42"
"b7e4f004-a232-4c08-b977-30a4286f0da5";36;"E37N34-44"
"65b8e5be-4a1c-4c46-99a1-fa9dd4ecb6b9";14;"E37N35-22"
"9dc2bcbe-385f-4cd4-b5d1-37416506b1d2";2;"E37N35-24"
"95923ed3-57d7-4c37-952f-5f42a0f2df44";64;"E37N36-42"
"4a630f1c-08a3-4c84-9a08-dfe659ba2045";29;"E37N36-44"
"7de41d83-654d-4e85-9386-61211a86a1da";8;"E42N13-41"
"bb5634a9-e7b4-49cf-82b1-41db7cc0efa8";14;"E42N15-21"
"d97de6d6-30e6-495c-be46-70f9605755d9";101;"E42N15-23"
"52ecd68c-0a15-4b4c-89d7-cee94d84be10";2;"E42N13-42"
"2b781d1a-8af4-4197-861d-046cd0359387";6;"E42N13-44"
"32086821-f949-40f9-af1e-413c29197391";6;"E42N14-22"
"6fb96c7b-db18-426d-a194-93a9b67fe149";14;"E42N15-22"
"6cc9d469-1d5b-4b55-a1ed-21fc8cfaac70";80;"E42N15-24"
"9b2912db-4fb8-48e8-909e-744d946ea5fe";1;"E43N13-11"
"bb6ea8ef-df22-4853-a15a-af6bfcc94851";17;"E43N13-13"
"d30862f2-0b82-45a3-a162-8332da26e41c";15;"E43N14-11"
"74359269-5685-4a6e-b3b7-c1f69a1be0a5";1;"E43N14-13"
"2fa888e2-0cf1-4deb-a8aa-2c5825b3c95e";41;"E43N15-11"
"209c19be-3726-4abe-8075-8027c09623ef";115;"E43N15-13"
"902c0c13-a572-4c73-b319-ef32ce0b8da8";90;"E43N12-32"
"459eb2c3-ae87-49f9-a0fa-18bed14a1210";63;"E43N12-34"
"aaf3cbd6-7ee8-4311-bf25-05f939cace75";114;"E43N13-12"
"13fd9dde-affb-4e61-95cb-789c4e4a585f";258;"E43N13-14"
"eecf7b7b-9c10-42db-b54a-9903571b94a7";197;"E43N13-34"
"dcf10a4b-6a74-46b4-b183-e2c3ae850136";240;"E43N14-12"
"844bf4ee-1db6-4c3a-8b6d-b78fbfacbb10";8;"E43N14-32"
"ba8e7397-5019-45b5-b515-72cfddd1dbc6";2;"E43N14-34"
"eb67acae-90ef-4edf-a780-0dee06f0ac91";354;"E43N15-12"
"323f74ab-9f54-4a20-89e1-923db7e21cac";1;"E55N30-32"
"09d63c3f-20bd-496c-acfc-be44fbb68616";378;"E43N15-14"
"33583fb5-5896-45d7-acc0-8fab616c0e36";34;"E43N12-41"
"d080d266-c548-4927-a9d3-250b9febf61d";187;"E43N13-23"
"16e9a286-93ca-405b-aad4-8c51be3516d1";108;"E43N13-41"
"34e31592-a9c0-489e-bf21-9ba4821efa20";147;"E43N14-21"
"8290b917-dbf9-4b1a-8bff-4afb6963f85e";74;"E43N14-41"
"834068ea-15c1-4a99-a19b-bdf3a68d5e55";302;"E43N15-23"
"ebeb1013-7885-4766-8dde-d3cf9e0f5ee4";74;"E43N15-41"
"5008fa87-4258-47da-b1f6-40e7c117174d";1;"E43N12-44"
"f3421c76-33c0-42b3-a08d-e9cef34d2f74";1;"E43N13-24"
"4fb9d564-8867-4e27-999d-86744bf84f01";56;"E43N14-42"
"99e989f2-a544-44f4-bf10-1a875bc19397";427;"E43N15-24"
"10dfcb80-e9a4-469e-82eb-f56ad2cb0e8d";3;"E43N15-42"
"5a4722ac-5e40-4510-a84f-09b38864d8f4";11;"E44N14-23"
"3408c9b7-0a38-4ec1-833f-bb817b814eaf";1;"E45N13-23"
"ca11d748-c6ee-4ea7-a0a1-ccaa9c33abf8";403;"E43N15-44"
"b2769910-8798-42cd-a1f1-5debaa2ba7b1";217;"E44N14-31"
"b31544b8-efbc-41d8-a51e-5779075f9533";187;"E44N14-33"
"ceaedfe2-e28e-4b46-acab-4b015c6eee68";119;"E44N15-11"
"76bf1f7e-e8eb-48e4-9b25-43b9f63622d3";110;"E44N15-13"
"9fe3e387-e89b-428f-a729-8aea3cc31ae4";164;"E44N15-31"
"a27fc956-bc1d-4bd0-8753-245679724e22";87;"E44N15-33"
"42f5f835-38e3-4921-9e2a-8ed15b13b18d";16;"E44N14-12"
"ddc7d3f3-7d30-4bbc-a0aa-2b615bfec36f";12;"E44N14-14"
"62bbb054-62ff-4f71-8d7e-7e64f258c0b3";866;"E44N15-42"
"cfa97d95-abff-4f03-9b37-a980fad2d31c";12;"E44N14-32"
