Geometric Place Expression,Assessment Activity Date,Disturbance Date Occurred Before,Disturbance Date Occurred On ,Recommendation Type,EAMENA ID,Datum Type,Threat Probability ,Cultural Period Certainty,Site Feature Arrangement Type,Site Feature Number Type,Heritage Place Resource Instance,Assessment Investigator - Actor,GE Imagery Acquisition Date,Disturbance Date From,Disturbance Date To ,Imagery Acquisition Date,Designation To Date,Disturbance Date Occurred On ,Disturbance Date From,Disturbance Date To ,Land Cover Assessment Date,Maximum Depth/Min Elevation,Tidal Range,Detailed Condition Assessments,Threat Cause Type,Depositional Process,Spatial Coordinates Ref System,Disturbance Cause Assignment Assessor Name - Actor,Overall Site Morphology Type,Overall Site Shape Type,Archaeological From Date,Overall Condition State Type,Assessment Activity Type,Disturbance Cause Certainty ,SH Date to,Measurement Source Type ,Disturbance Cause Category Type,Site Feature Interpretation Number Type,Investigator Role Type,Archaeological To Date,Cultural Period Type,Heritage Place Function,Effect Type,Geometry Qualifier,Cultural Sub-period Certainty,Heritage Place Function Certainty ,Datum Description/EPSG code,Address,Address Type,Administrative Division ,Administrative Division Type,Construction Technique,Material Type,Material Class,Measurement Unit,Measurement Number,Site Feature Interpretation Type,Site Feature Form Type Certainty,Site Feature Shape Type,Country Type,Information Resource,Site Feature Interpretation Certainty,Site Feature Form Type,Google Earth Assessment,Effect Certainty,Minimum Depth/Max Elevation,Wave Climate,Heritage Place Type,Land Cover Type,General Description,Geometry Extent Certainty,SH Date From,Related Geoarchaeology/Palaeolandscape,Dimension Type,Date Inference Making Actor Name,Threat Inference Making Assessor Name - Actor,Built Component,Location Certainty,Disturbance Cause Type ,Overall Archaeological Certainty Value ,Grid ID,Cultural Sub-period Type,Threat Category,Fetch Type,Bedrock Geology Type,Surficial Geology Type,Priority Type,Information Resource Acquisition Date,Designation,Resource Name,Topography Type,Damage Extent Type,AH Date To,Designation From Date,General Description Type,Name Type,Resource Orientation,Cadastral Reference,Disturbance Date Occurred Before,Intervention Activity Type,BP Date To,AH Date From,BP Date From,Restricted Access Record Designation,resourceid
"GEOMETRYCOLLECTION (POLYGON ((35.793732 34.273117, 35.793764 34.273037, 35.793869 34.273064, 35.793836 34.27315, 35.793732 34.273117)))","2016-12-21, 2018-01-23",22/03/2010,None,,EAMENA-0112617,,Not Applicable,Not Applicable,Discrete,1,,"Pascal Flohr, Pascal Flohr",,None,None,,,None,None,None,,,,,No Visible/Known,,,None,Positive/Built Feature,Rectangular/Square,,Fair,"Desk-based, Desk-based",Not Applicable,,,Unknown,1,,,Unknown,Domestic,Collapse/Structural Damage,,,Medium,,,,,,,,,,,Building,High,Rectangular/Square,Lebanon,,High,Structure,"None, None",High,,,,,,High,,,,None,,,High,Unknown,Medium,E35N34-24,,,,,,,,,E35N34-24_000153,Slopes,91-100%,,,,Designation,,None,22/03/2010,,,,,,0e3fc864-4bd6-45a0-ad75-8762ca93dd65
"GEOMETRYCOLLECTION (POLYGON ((36.03932 34.598687, 36.039159 34.598758, 36.038869 34.598749, 36.038418 34.598722, 36.038022 34.59859, 36.037936 34.59844, 36.037796 34.597804, 36.037785 34.597212, 36.037914 34.596903, 36.038483 34.596444, 36.03903 34.596302, 36.039717 34.596249, 36.040328 34.596258, 36.040607 34.596355, 36.040618 34.596647, 36.040618 34.596974, 36.040532 34.5973, 36.040414 34.597716, 36.040199 34.598086, 36.039942 34.598351, 36.039631 34.598555, 36.03932 34.598687)))","2017-02-07, 2016-12-01, 2017-07-05, 2016-12-01, 2016-12-01, 2016-12-01","None, 2002-09-09","None, None",,EAMENA-0109256,,Probable,"Definite, Not Applicable",Discrete,1,,"Pascal Flohr, Pascal Flohr, Pascal Flohr, Pascal Flohr, Jennie Bradbury, Jennie Bradbury",,"2002-09-09, None","2014-11-07, None",,,"None, None","2002-09-09, None","2014-11-07, None",,,,,Occupation/Continued Use,,,"None, None",Positive/Built Feature,Sub-circular,,Unknown,"Desk-based, Desk-based, Desk-based, Desk-based, Desk-based, Desk-based","High, High",,,"Domestic Use, Domestic Use","1, 1, Unknown",,,"Islamic (Levant/Arabia), Unknown",Domestic,"Unknown, Unknown",,,High,,,,,,,,,,,"Settlement/Habitation Site, Tell, Sub-surface Material",High,Sub-circular,Lebanon,,"Definite, High, High",Large Mound,"None, None, None, None, None, None","Not Applicable, Not Applicable",,,,,,Low,,,,"None, None",,,High,"Occupation/Continued Use, Occupation/Continued Use",Definite,E36N34-31,,Domestic Use,,,,,,,"Tell Kiri, KirÃ©, AS 082, AS 083.1, Tell Kari, Tall Kirri, Li05363, VLW000345, VLW_345_0_0, ØªÙ„ ÙƒØ±ÙŠ, E36N34-31_000153",Plain/Plateau,91-100%,,,,"Toponym, Toponym, Alternative Reference, Alternative Reference, Toponym, Toponym, Alternative Reference, Alternative Reference, Alternative Reference, Toponym, Designation",,None,"None, 2002-09-09",,,,,,4bc5620f-778a-4515-8d89-d231763000d8
GEOMETRYCOLLECTION (POINT (36.080065 34.625795)),"2016-12-01, 2016-12-01",,,,EAMENA-0109264,,,,Unknown,Unknown,,"Pascal Flohr, Jennie Bradbury",,,,,,,,,,,,,,,,,,,,Unknown,"Desk-based, Desk-based",,,,,1,,,,,,,,,,,,,,,,,,,Settlement/Habitation Site,Not Applicable,Unknown,Lebanon,,Medium,Unknown,"None, None",,,,,,,Negligible,,,,,,,Low,,Definite,E36N34-31,,,,,,,,,"Tell Hmaira II, AS 140.2, E36N34-31_000162",,Unknown,,,,"Toponym, Alternative Reference, Designation",,None,,,,,,,5c5b018b-e5be-41e4-ab88-ccc2b71f236b
"GEOMETRYCOLLECTION (POLYGON ((36.095484 34.629955, 36.095355 34.62991, 36.095216 34.629791, 36.095152 34.629601, 36.095152 34.629456, 36.095162 34.629284, 36.095173 34.629111, 36.09527 34.6289, 36.095409 34.628705, 36.095597 34.628516, 36.095752 34.628383, 36.09609 34.628167, 36.096444 34.628118, 36.096745 34.628193, 36.096874 34.628449, 36.096938 34.628719, 36.09689 34.629006, 36.096836 34.629209, 36.096761 34.629398, 36.096621 34.629548, 36.096396 34.629699, 36.096144 34.629849, 36.095876 34.629972, 36.09565 34.629999, 36.095484 34.629955)))","2016-12-01, 2016-12-01, 2016-12-01, 2016-12-01, 2017-07-11, 2017-02-07","None, 2002-05-28, 2002-09-09, None, None, None, 2002-09-09","None, None, None, None, None, None, None",,EAMENA-0109265,,"Possible, Probable, Probable","Not Applicable, Definite",Discrete,1,,"Pascal Flohr, Jennie Bradbury, Jennie Bradbury, Pascal Flohr, Pascal Flohr, Pascal Flohr",,"2002-09-09, None, None, 2011-05-21, 2010-06-18, 2002-09-09, None","2014-11-07, None, None, 2012-12-10, 2011-05-21, 2014-05-28, None",,,"None, None, None, None, None, None, None","2002-09-09, None, None, 2011-05-21, 2010-06-18, 2002-09-09, None","2014-11-07, None, None, 2012-12-10, 2011-05-21, 2014-05-28, None",,,,,"Construction, Road/Track, Vegetation/Crops/Trees",,,"None, None, None, None, None, None, None",Positive/Built Feature,Sub-circular,,Very Bad,"Desk-based, Desk-based, Desk-based, Desk-based, Desk-based, Desk-based","High, High, High, High, High, High, High",,,"Infrastructure/Transport, Infrastructure/Transport, Building and Development, Building and Development, Building and Development, Agricultural/Pastoral, Agricultural/Pastoral","Unknown, 1, 1",,,"Unknown, Islamic (Levant/Arabia)",Unknown,"Covered, Erosion/Deterioration, Erosion/Deterioration, Covered, Covered, Earth Displacement, Artefact Displacement, Structural Alteration, Covered, Earth Displacement, Artefact Displacement, Structural Alteration, Earth Displacement, Artefact Displacement, Structural Alteration, Earth Displacement, Artefact Displacement, Structural Alteration",,,Not Applicable,,,,,,,,,,,"Sub-surface Material, Settlement/Habitation Site, Tell",Medium,Sub-circular,Lebanon,,"High, High, Medium",Large Mound,"None, None, None, None, None, None","Medium, High, High, Low, High, High, Medium, Low, High, High, Medium, Low, High, High, Low, High, High, Low",,,,,,Medium,,,,"None, None",,,Medium,"Road/Track, Road/Track, Construction, Construction, Clearance (Bulldozing/Levelling), Vegetation/Crops/Trees, Vegetation/Crops/Trees",Definite,E36N34-31,,"Building and Development, Infrastructure/Transport, Agricultural/Pastoral",,,,,,,"Ech Cheikh AaÃ¯ach, AS 171.1, Li05338, E36N34-31_000163","Plain/Plateau, Watercourse Banks",61-90%,,,,"Toponym, Alternative Reference, Alternative Reference, Designation",,None,"None, 2002-05-28, 2002-09-09, None, None, None, 2002-09-09",,,,,,f29e2b84-828f-4ccd-bfd4-72af4abb9770
"GEOMETRYCOLLECTION (POLYGON ((36.05765 34.622927, 36.058101 34.622574, 36.058348 34.622432, 36.058637 34.622318, 36.059056 34.622318, 36.05926 34.622503, 36.059313 34.622821, 36.059217 34.623156, 36.058959 34.623439, 36.058712 34.623686, 36.058423 34.623854, 36.058069 34.623898, 36.057597 34.623819, 36.057403 34.623695, 36.057328 34.623563, 36.057328 34.623359, 36.057468 34.623112, 36.05765 34.622927)))","2016-12-01, 2016-12-01, 2016-12-01, 2017-02-07, 2017-07-05, 2016-12-01","None, 2002-09-09, 2002-09-09, 2002-09-09, None, 2002-09-09, None, None","None, None, None, None, None, None, None, None",,EAMENA-0109263,,"Probable, Probable, Possible, Probable",Not Applicable,Discrete,1,,"Jennie Bradbury, Pascal Flohr, Jennie Bradbury, Pascal Flohr, Pascal Flohr, Pascal Flohr",,"2002-09-09, None, None, None, 2002-09-09, None, 2002-09-09, 2002-09-09","2014-11-07, None, None, None, 2014-11-07, None, 2014-11-07, 2014-11-07",,,"None, None, None, None, None, None, None, None","2002-09-09, None, None, None, 2002-09-09, None, 2002-09-09, 2002-09-09","2014-11-07, None, None, None, 2014-11-07, None, 2014-11-07, 2014-11-07",,,,,"Road/Track, Occupation/Continued Use, Construction, Vegetation/Crops/Trees",,,"None, None, None, None, None, None, None, None",Positive/Built Feature,Sub-circular,,Unknown,"Desk-based, Desk-based, Desk-based, Desk-based, Desk-based, Desk-based","High, High, High, High, High, High, Medium, High",,,"Agricultural/Pastoral, Domestic Use, Agricultural/Pastoral, Domestic Use, Domestic Use, Infrastructure/Transport, Infrastructure/Transport, Domestic Use","1, 1",,,Unknown,Domestic,"Earth Displacement, Artefact Displacement, Earth Displacement, Artefact Displacement, Unknown, Covered, Compacting, Covered, Erosion/Deterioration, Compacting, Covered, Erosion/Deterioration, Compacting, Covered, Compacting, Unknown",,,High,,,,,,,,,,,"Tell, Settlement/Habitation Site",Low,Sub-circular,Lebanon,,"Low, Definite",Large Mound,"None, None, None, None, None, None","High, High, High, High, Not Applicable, High, High, High, Low, Low, High, Low, Low, High, Medium, Not Applicable",,,,,,Low,,,,None,,,Medium,"Vegetation/Crops/Trees, Vegetation/Crops/Trees, Occupation/Continued Use, Construction, Road/Track, Road/Track, Construction, Occupation/Continued Use",Definite,E36N34-31,,"Infrastructure/Transport, Domestic Use, Domestic Use, Agricultural/Pastoral",,,,,,,"Tell Biri II, AS 111.1, Li05358, ØªÙ„ Ø¨ÙŠØ±Ø©, E36N34-31_000161",Plain/Plateau,91-100%,,,,"Toponym, Alternative Reference, Alternative Reference, Toponym, Designation",,None,"None, 2002-09-09, 2002-09-09, 2002-09-09, None, 2002-09-09, None, None",,,,,,8209d63e-f5a3-461e-a255-eec35af43f95
"GEOMETRYCOLLECTION (POLYGON ((36.115731 34.616521, 36.11565 34.616203, 36.11594 34.61615, 36.116004 34.616368, 36.11605 34.616479, 36.115731 34.616521)))","2016-12-01, 2016-12-01, 2017-07-11","None, None, 2004-12-31","None, None, None",,EAMENA-0109266,,Possible,Not Applicable,"Discrete, Discrete","1, 1",,"Jennie Bradbury, Pascal Flohr, Pascal Flohr",,"2011-05-21, 2004-12-31, None","2014-05-28, 2012-12-10, None",,,"None, None, None","2011-05-21, 2004-12-31, None","2014-05-28, 2012-12-10, None",,,,,Ploughing,,,"None, None, None",Unknown,Unknown,,Unknown,"Desk-based, Desk-based, Desk-based","Low, Low, Low",,,"Agricultural/Pastoral, Natural, Natural",1,,,Unknown,Unknown,"Earth Displacement, Earth Displacement, Artefact Displacement, Structural Alteration, Covered, Earth Displacement, Artefact Displacement, Structural Alteration, Covered, Artefact Displacement, Structural Alteration",,,Not Applicable,,,,,,,,,,,Settlement/Habitation Site,"Low, Low","Sub-circular, Sub-rectangular",Lebanon,,High,"Structure, Colour/Texture Difference","None, None, None","High, High, High, Low, Medium, High, High, Medium, Medium, High, Medium",,,,,,Negligible,,,,None,,,Low,"Ploughing, Vegetation/Crops/Trees, Vegetation/Crops/Trees",Definite,E36N34-31,,Agricultural/Pastoral,,,,,,,"Chir Hmairine, AS 187.1, E36N34-31_000164",Plain/Plateau,Unknown,,,,"Toponym, Alternative Reference, Designation",,None,"None, None, 2004-12-31",,,,,,05a1d102-de54-4c50-8c5a-3e31adc80ce1
GEOMETRYCOLLECTION (POINT (36.11339 34.614476)),"2016-12-01, 2016-12-01, 2016-12-01, 2017-07-11, 2016-12-01",11/07/2017,None,,EAMENA-0109267,,Not Applicable,Not Applicable,Unknown,Unknown,,"Pascal Flohr, Jennie Bradbury, Jennie Bradbury, Pascal Flohr, Pascal Flohr",,None,None,,,None,None,None,,,,,Unknown,,,None,Unknown,Unknown,,Unknown,"Desk-based, Desk-based, Desk-based, Desk-based, Desk-based",Not Applicable,,,Unknown,1,,,Unknown,Unknown,Unknown,,,Not Applicable,,,,,,,,,,,Settlement/Habitation Site,Not Applicable,Unknown,Lebanon,,High,Unknown,"None, None, None, None, None",Not Applicable,,,,,,Negligible,,,,None,,,Negligible,Unknown,Definite,E36N34-31,,Agricultural/Pastoral,,,,,,,"Chir Hmairine II, AS 187.2, E36N34-31_000165",Plain/Plateau,Unknown,,,,"Toponym, Alternative Reference, Designation",,None,11/07/2017,,,,,,d37b21b8-7fda-4374-8376-8f7cdd3d26c4
GEOMETRYCOLLECTION (POINT (36.110941 34.610861)),"2016-12-01, 2016-12-01, 2016-12-01, 2017-07-11, 2016-12-01",11/07/2017,None,,EAMENA-0109268,,Not Applicable,Not Applicable,Unknown,Unknown,,"Jennie Bradbury, Pascal Flohr, Pascal Flohr, Pascal Flohr, Jennie Bradbury",,None,None,,,None,None,None,,,,,Unknown,,,None,Unknown,Unknown,,Unknown,"Desk-based, Desk-based, Desk-based, Desk-based, Desk-based",Not Applicable,,,Unknown,1,,,Unknown,Unknown,Unknown,,,Not Applicable,,,,,,,,,,,Settlement/Habitation Site,Not Applicable,Unknown,Lebanon,,High,Unknown,"None, None, None, None, None",Not Applicable,,,,,,Negligible,,,,None,,,Negligible,Unknown,Definite,E36N34-31,,Unknown,,,,,,,"Dahr Sarkis, AS 188.1, E36N34-31_000166",Slopes,Unknown,,,,"Toponym, Toponym, Designation",,None,11/07/2017,,,,,,f7d510df-9d67-4a82-b0a5-6d6246d55cf0
"GEOMETRYCOLLECTION (POLYGON ((36.092093 34.597674, 36.091685 34.5977, 36.09117 34.597471, 36.090934 34.597153, 36.090827 34.596694, 36.090977 34.596217, 36.091406 34.595855, 36.091857 34.59574, 36.092232 34.595846, 36.092629 34.596067, 36.092855 34.596517, 36.09293 34.596959, 36.092715 34.597383, 36.092372 34.597594, 36.092093 34.597674)))","2016-12-01, 2017-02-07, 2016-12-01, 2016-12-01, 2017-10-11, 2016-12-01","2014-05-28, None, 2004-12-31, None, 2010-06-18, None, 2004-12-31, 2010-06-18, None","None, None, None, None, None, None, None, None, None",,EAMENA-0109271,,"Possible, Probable, Probable, Probable, Probable","Definite, Not Applicable","Adjoining, Clustered, Discrete, Discrete","6 to 10, 2 to 5, 1, 1",,"Pascal Flohr, Pascal Flohr, Jennie Bradbury, Jennie Bradbury, Pascal Flohr, Pascal Flohr",,"None, 2004-12-31, None, 2010-06-18, None, 2010-06-18, None, None, 2010-06-18","None, 2014-05-28, None, 2014-05-28, None, 2012-12-10, None, None, 2012-12-10",,,"None, None, None, None, None, None, None, None, None","None, 2004-12-31, None, 2010-06-18, None, 2010-06-18, None, None, 2010-06-18","None, 2014-05-28, None, 2014-05-28, None, 2012-12-10, None, None, 2012-12-10",,,,,"Construction, Vegetation/Crops/Trees, Vegetation/Crops/Trees, Road/Track, Water Action",,,"None, None, None, None, None, None, None, None, None",Positive/Built Feature,Unknown,,Poor,"Desk-based, Desk-based, Desk-based, Desk-based, Desk-based, Desk-based","High, Medium, High, Low, High, High, High, Medium, High",,,"Agricultural/Pastoral, Infrastructure/Transport, Infrastructure/Transport, Natural, Natural, Building and Development, Building and Development, Natural, Religious Activities","6 to 10, Unknown, 1, 1",,,"Islamic (Levant/Arabia), Unknown",Unknown,"Earth Displacement, Artefact Displacement, Collapse/Structural Damage, Erosion/Deterioration, Erosion/Deterioration, Covered, Covered, Earth Displacement, Structural Alteration, Covered, Earth Displacement, Covered, Earth Displacement, Collapse/Structural Damage, Covered, Earth Displacement, Collapse/Structural Damage, Erosion/Deterioration, Covered, Earth Displacement, Collapse/Structural Damage",,,Not Applicable,,,,,,,,,,,"Building/Enclosure, Sub-surface Material, Tell, Settlement/Habitation Site","Low, Low, Medium, Low","Rectangular/Square, Sub-circular, Irregular, Unknown",Lebanon,,"Medium, Medium, Low, High","Structure, Structure, Colour/Texture Difference, Large Mound","None, None, None, None, None, None","High, Low, Low, High, High, Medium, High, Medium, Low, High, Low, High, Medium, Low, High, Medium, Low, High, High, Medium, Low",,,,,,Negligible,,,,"None, None",,,Medium,"Excavation (Unclassified), Road/Track, Road/Track, Vegetation/Crops/Trees, Vegetation/Crops/Trees, Construction, Construction, Water Action, Construction",Definite,E36N34-31,,"Building and Development, Natural, Agricultural/Pastoral, Infrastructure/Transport, Natural",,,,,,,"Saadine, AS 159.1, Li05353, E36N34-31_000169","Plain/Plateau, Watercourse Banks",31-60%,,,,"Toponym, Alternative Reference, Alternative Reference, Designation",,None,"2014-05-28, None, 2004-12-31, None, 2010-06-18, None, 2004-12-31, 2010-06-18, None",,,,,,53e0ed17-4e36-49c3-ac47-86a5e9724c14
"GEOMETRYCOLLECTION (POLYGON ((36.077996 34.584876, 36.077567 34.584929, 36.07718 34.584752, 36.076944 34.584417, 36.076719 34.58401, 36.076644 34.583728, 36.076612 34.583445, 36.076623 34.583109, 36.076837 34.582721, 36.077127 34.582394, 36.077534 34.582288, 36.078049 34.582288, 36.078221 34.582447, 36.078543 34.582862, 36.078479 34.583427, 36.078382 34.584054, 36.078264 34.584531, 36.077996 34.584876)))","2017-07-05, 2017-02-07, 2016-12-01, 2016-12-01","None, 2002-09-09, None, 2002-09-09, None, 2002-09-09","None, None, None, None, None, None",,EAMENA-0109274,,"Probable, Probable, Probable","Not Applicable, Definite",Discrete,1,,"Pascal Flohr, Pascal Flohr, Jennie Bradbury, Pascal Flohr",,"2002-09-09, None, 2002-09-09, None, 2002-09-09, None","2014-11-07, None, 2014-11-07, None, 2014-11-07, None",,,"None, None, None, None, None, None","2002-09-09, None, 2002-09-09, None, 2002-09-09, None","2014-11-07, None, 2014-11-07, None, 2014-11-07, None",,,,,"Occupation/Continued Use, Vegetation/Crops/Trees, Road/Track",,,"None, None, None, None, None, None",Positive/Built Feature,Sub-circular,,Unknown,"Desk-based, Desk-based, Desk-based, Desk-based","High, High, High, High, High, High",,,"Agricultural/Pastoral, Agricultural/Pastoral, Infrastructure/Transport, Infrastructure/Transport, Domestic Use, Domestic Use","1, 1",,,"Unknown, Islamic (Levant/Arabia)",Domestic,"Earth Displacement, Artefact Displacement, Structural Alteration, Earth Displacement, Artefact Displacement, Structural Alteration, Covered, Compacting, Covered, Compacting, Structural Alteration, Structural Alteration",,,High,,,,,,,,,,,"Tell, Settlement/Habitation Site",Low,Sub-circular,Lebanon,,"Low, High",Large Mound,"None, None, None, None","High, High, Medium, High, High, Medium, High, Medium, High, Medium, Low, Low",,,,,,Negligible,,,,"None, None",,,Low,"Vegetation/Crops/Trees, Vegetation/Crops/Trees, Road/Track, Road/Track, Occupation/Continued Use, Occupation/Continued Use",Definite,E36N34-31,,"Domestic Use, Agricultural/Pastoral, Infrastructure/Transport",,,,,,,"AS 145, AS 146.1, Tell Aabbas Gharbi I, Tell Aabaas Rharbi, VLW000336, Li05356, VLW_336_0_0, ØªÙ„ Ø¹Ø¨Ø§Ø³ Ø§Ù„ØºØ±Ø¨ÙŠ, Tell Abbas Gharbi I, E36N34-31_000172","Plain/Plateau, Watercourse Banks",91-100%,,,,"Alternative Reference, Alternative Reference, Toponym, Toponym, Alternative Reference, Alternative Reference, Alternative Reference, Toponym, Toponym, Designation",,None,"None, 2002-09-09, None, 2002-09-09, None, 2002-09-09",,,,,,6b5786e6-7f31-406e-b5cc-4cbea9028237
GEOMETRYCOLLECTION (POINT (36.071882 34.587874)),"2016-12-01, 2016-12-01, 2016-12-01, 2016-12-01, 2017-07-05",05/07/2017,None,,EAMENA-0109273,,Not Applicable,Not Applicable,Unknown,Unknown,,"Jennie Bradbury, Pascal Flohr, Jennie Bradbury, Pascal Flohr, Pascal Flohr",,None,None,,,None,None,None,,,,,Unknown,,,None,Unknown,Unknown,,Unknown,"Desk-based, Desk-based, Desk-based, Desk-based, Desk-based",Not Applicable,,,Unknown,1,,,Unknown,Domestic,Unknown,,,High,,,,,,,,,,,Settlement/Habitation Site,Not Applicable,Unknown,Lebanon,,Definite,Unknown,"None, None, None, None, None",Not Applicable,,,,,,Negligible,,,,None,,,Negligible,Unknown,Definite,E36N34-31,,Unknown,,,,,,,"AS 129, E36N34-31_000171",Plain/Plateau,Unknown,,,,"Alternative Reference, Designation",,None,05/07/2017,,,,,,20731912-e8de-4cc1-b644-3fe6865ff1b1
GEOMETRYCOLLECTION (POINT (36.073085 34.581256)),"2016-12-01, 2016-12-01, 2016-12-01, 2017-07-12, 2016-12-01",12/07/2017,None,,EAMENA-0109275,,Not Applicable,Not Applicable,Unknown,Unknown,,"Jennie Bradbury, Pascal Flohr, Jennie Bradbury, Pascal Flohr, Pascal Flohr",,None,None,,,None,None,None,,,,,Unknown,,,None,Unknown,Unknown,,Unknown,"Desk-based, Desk-based, Desk-based, Desk-based, Desk-based",Not Applicable,,,Unknown,1,,,Unknown,Unknown,Unknown,,,Not Applicable,,,,,,,,,,,Settlement/Habitation Site,Not Applicable,Unknown,Lebanon,,High,Unknown,"None, None, None, None, None",Not Applicable,,,,,,Negligible,,,,None,,,Negligible,Unknown,Definite,E36N34-31,,Unknown,,,,,,,"AS 145, AS 146.2, Tell Aabbas Gharbi II, Tell Abbas Gharbi II, ØªÙ„ Ø¹Ø¨Ø§Ø³ Ø§Ù„ØºØ±Ø¨ÙŠ, E36N34-31_000173",Plain/Plateau,Unknown,,,,"Alternative Reference, Alternative Reference, Toponym, Toponym, Toponym, Designation",,None,12/07/2017,,,,,,1c425c2a-a2d5-439b-b09e-678d7ddb9458
GEOMETRYCOLLECTION (POINT (36.098266 34.568763)),"2016-12-01, 2016-12-01, 2016-12-01, 2016-12-01, 2017-07-12",12/07/2017,None,,EAMENA-0109276,,Not Applicable,Not Applicable,Isolated,1,,"Jennie Bradbury, Pascal Flohr, Jennie Bradbury, Pascal Flohr, Pascal Flohr",,None,None,,,None,None,None,,,,,Unknown,,,None,Surface Feature,Unknown,,Unknown,"Desk-based, Desk-based, Desk-based, Desk-based, Desk-based",Not Applicable,,,Unknown,1,,,Unknown,Unknown,Unknown,,,Not Applicable,,,,,,,,,,,Settlement/Habitation Site,Definite,Unknown,Lebanon,,Medium,Scatter,"None, None, None, None, None",Not Applicable,,,,,,Negligible,,,,None,,,Low,Unknown,Definite,E36N34-31,,Unknown,,,,,,,"AS 178.1, El Qumbar, El Qambar, E36N34-31_000174",Slopes,Unknown,,,,"Alternative Reference, Toponym, Toponym, Designation",,None,12/07/2017,,,,,,e6693032-1c5f-41ec-9604-d81391897bda
GEOMETRYCOLLECTION (POINT (36.087351 34.547006)),"2017-07-12, 2016-12-01, 2016-12-01, 2016-12-01, 2016-12-01",17/08/2005,None,,EAMENA-0109282,,Not Applicable,Not Applicable,"Unknown, Discrete","Unknown, 1",,"Pascal Flohr, Pascal Flohr, Pascal Flohr, Jennie Bradbury, Jennie Bradbury",,None,None,,,None,None,None,,,,,Unknown,,,None,"Negative/Cut/Dug Feature, Surface Feature",Unknown,,Unknown,"Desk-based, Desk-based, Desk-based, Desk-based, Desk-based",High,,,Domestic Use,"Unknown, 1, 1",,,Unknown,"Funerary/Memorial, Domestic","Covered, Structural Alteration",,,"Definite, High",,,,,,,,,,,"Tomb/Grave/Burial, Cemetery, Settlement/Habitation Site","Definite, Definite","Unknown, Unknown",Lebanon,,"High, Definite, High","Cave, Scatter","None, None, None, None, None","High, Medium",,,,,,Negligible,,,,None,,,Low,Construction,Definite,E36N34-31,,Unknown,,,,,,,"AS 164.1, Ù†ÙÙŠØ³Ø©, Nfisse, E36N34-31_000180",Slopes,Unknown,,,,"Alternative Reference, Toponym, Toponym, Designation",,None,17/08/2005,,,,,,5a727ef3-58ca-4441-ac22-1f4c27a954b7
GEOMETRYCOLLECTION (POINT (36.085676 34.552232)),"2016-12-01, 2016-12-01, 2017-07-12",12/07/2017,None,,EAMENA-0109281,,Not Applicable,Not Applicable,"Unknown, Unknown","Unknown, Unknown",,"Pascal Flohr, Jennie Bradbury, Pascal Flohr",,None,None,,,None,None,None,,,,,Unknown,,,None,Negative/Cut/Dug Feature,Unknown,,Unknown,"Desk-based, Desk-based, Desk-based",Not Applicable,,,Unknown,"Unknown, 1",,,Unknown,Funerary/Memorial,Unknown,,,Definite,,,,,,,,,,,"Tomb/Grave/Burial, Cemetery","Definite, Definite","Rectangular/Square, Rectangular/Square",Lebanon,,"Definite, Definite","Modified Rock Surface, Pit/Shaft/Tunnel","None, None, None",Not Applicable,,,,,,Negligible,,,,None,,,Negligible,Unknown,Definite,E36N34-31,,Unknown,,,,,,,"Ech Cheikh Mohammed, AS 148, AS 149.1, Ø§Ù„Ø´ÙŠØ® Ù…Ø­Ù…Ø¯, E36N34-31_000179",Slopes,Unknown,,,,"Toponym, Alternative Reference, Alternative Reference, Toponym, Designation",,None,12/07/2017,,,,,,bd7dcca2-cf77-49f6-8e83-4d0a4249b9fc
